antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"1487580012969197740, 1487580012994363565","frozenset({'1487580013011140782', '1487580012902088873'})",0.007,0.008,0.002,0.331,42.877,0.002,1.484,0.984
"1487580012969197740, 1487580013011140782","frozenset({'1487580012994363565', '1487580012902088873'})",0.007,0.004,0.002,0.326,81.853,0.002,1.478,0.995
"1487580012969197740, 1487580012902088873","frozenset({'1487580012994363565', '1487580013011140782'})",0.004,0.006,0.002,0.513,81.115,0.002,2.041,0.992
"1487580012994363565, 1487580013011140782","frozenset({'1487580012969197740', '1487580012902088873'})",0.006,0.004,0.002,0.364,81.115,0.002,1.566,0.994
"1487580012994363565, 1487580012902088873","frozenset({'1487580012969197740', '1487580013011140782'})",0.004,0.007,0.002,0.578,81.853,0.002,2.355,0.992
"1487580013011140782, 1487580012902088873","frozenset({'1487580012969197740', '1487580012994363565'})",0.008,0.007,0.002,0.298,42.877,0.002,1.415,0.984
1487580012969197740,"frozenset({'1487580012994363565', '1487580012902088873', '1487580013011140782'})",0.014,0.003,0.002,0.167,56.918,0.002,1.196,0.996
1487580012994363565,"frozenset({'1487580012969197740', '1487580012902088873', '1487580013011140782'})",0.014,0.003,0.002,0.162,47.177,0.002,1.189,0.993
1487580013011140782,"frozenset({'1487580012969197740', '1487580012994363565', '1487580012902088873'})",0.027,0.003,0.002,0.087,30.487,0.002,1.092,0.994
1487580012902088873,"frozenset({'1487580012969197740', '1487580012994363565', '1487580013011140782'})",0.015,0.004,0.002,0.155,36.725,0.002,1.178,0.987
"1487580005092295511, 1487580005595612013, 1487580005268456287, 1487580009286598681",frozenset({'1487580007675986893'}),0.005,0.126,0.002,0.399,3.175,0.001,1.454,0.689
"1487580005092295511, 1487580007675986893, 1487580005268456287, 1487580009286598681",frozenset({'1487580005595612013'}),0.006,0.087,0.002,0.340,3.906,0.002,1.382,0.749
"1487580005092295511, 1487580005595612013, 1487580007675986893, 1487580009286598681",frozenset({'1487580005268456287'}),0.003,0.148,0.002,0.696,4.693,0.002,2.803,0.789
"1487580005092295511, 1487580007675986893, 1487580005595612013, 1487580005268456287",frozenset({'1487580009286598681'}),0.005,0.128,0.002,0.437,3.406,0.002,1.547,0.710
"1487580007675986893, 1487580005595612013, 1487580005268456287, 1487580009286598681",frozenset({'1487580005092295511'}),0.003,0.179,0.002,0.663,3.710,0.002,2.435,0.733
"1487580005092295511, 1487580005268456287, 1487580009286598681","frozenset({'1487580005595612013', '1487580007675986893'})",0.022,0.021,0.002,0.097,4.593,0.002,1.084,0.800
"1487580005092295511, 1487580005595612013, 1487580009286598681","frozenset({'1487580007675986893', '1487580005268456287'})",0.009,0.033,0.002,0.236,7.130,0.002,1.266,0.868
"1487580005092295511, 1487580007675986893, 1487580009286598681","frozenset({'1487580005595612013', '1487580005268456287'})",0.011,0.027,0.002,0.190,6.944,0.002,1.201,0.866
"1487580005092295511, 1487580005595612013, 1487580005268456287","frozenset({'1487580007675986893', '1487580009286598681'})",0.016,0.029,0.002,0.135,4.645,0.002,1.123,0.797
"1487580005092295511, 1487580007675986893, 1487580005268456287","frozenset({'1487580005595612013', '1487580009286598681'})",0.019,0.023,0.002,0.113,4.837,0.002,1.101,0.809
"1487580005092295511, 1487580005595612013, 1487580007675986893","frozenset({'1487580005268456287', '1487580009286598681'})",0.009,0.037,0.002,0.249,6.774,0.002,1.282,0.860
"1487580005595612013, 1487580005268456287, 1487580009286598681","frozenset({'1487580005092295511', '1487580007675986893'})",0.009,0.038,0.002,0.239,6.354,0.002,1.265,0.850
"1487580007675986893, 1487580005268456287, 1487580009286598681","frozenset({'1487580005092295511', '1487580005595612013'})",0.010,0.030,0.002,0.206,6.906,0.002,1.222,0.864
"1487580005595612013, 1487580007675986893, 1487580009286598681","frozenset({'1487580005092295511', '1487580005268456287'})",0.007,0.086,0.002,0.329,3.815,0.002,1.362,0.743
"1487580007675986893, 1487580005595612013, 1487580005268456287","frozenset({'1487580005092295511', '1487580009286598681'})",0.008,0.042,0.002,0.276,6.579,0.002,1.324,0.855
"1487580005092295511, 1487580009286598681","frozenset({'1487580007675986893', '1487580005595612013', '1487580005268456287'})",0.042,0.008,0.002,0.051,6.579,0.002,1.046,0.885
"1487580005092295511, 1487580005268456287","frozenset({'1487580005595612013', '1487580007675986893', '1487580009286598681'})",0.086,0.007,0.002,0.025,3.815,0.002,1.019,0.808
"1487580005092295511, 1487580005595612013","frozenset({'1487580007675986893', '1487580005268456287', '1487580009286598681'})",0.030,0.010,0.002,0.072,6.906,0.002,1.066,0.881
"1487580005092295511, 1487580007675986893","frozenset({'1487580005595612013', '1487580005268456287', '1487580009286598681'})",0.038,0.009,0.002,0.057,6.354,0.002,1.051,0.876
"1487580005268456287, 1487580009286598681","frozenset({'1487580005092295511', '1487580005595612013', '1487580007675986893'})",0.037,0.009,0.002,0.058,6.774,0.002,1.053,0.885
"1487580005595612013, 1487580009286598681","frozenset({'1487580005092295511', '1487580007675986893', '1487580005268456287'})",0.023,0.019,0.002,0.092,4.837,0.002,1.080,0.812
"1487580007675986893, 1487580009286598681","frozenset({'1487580005092295511', '1487580005595612013', '1487580005268456287'})",0.029,0.016,0.002,0.074,4.645,0.002,1.062,0.808
"1487580005595612013, 1487580005268456287","frozenset({'1487580005092295511', '1487580007675986893', '1487580009286598681'})",0.027,0.011,0.002,0.078,6.944,0.002,1.073,0.880
"1487580007675986893, 1487580005268456287","frozenset({'1487580005092295511', '1487580005595612013', '1487580009286598681'})",0.033,0.009,0.002,0.065,7.130,0.002,1.060,0.889
"1487580005595612013, 1487580007675986893","frozenset({'1487580005092295511', '1487580005268456287', '1487580009286598681'})",0.021,0.022,0.002,0.102,4.593,0.002,1.089,0.799
1487580005092295511,"frozenset({'1487580007675986893', '1487580005595612013', '1487580005268456287', '1487580009286598681'})",0.179,0.003,0.002,0.012,3.710,0.002,1.009,0.889
1487580009286598681,"frozenset({'1487580005092295511', '1487580007675986893', '1487580005595612013', '1487580005268456287'})",0.128,0.005,0.002,0.017,3.406,0.002,1.012,0.810
1487580005268456287,"frozenset({'1487580005092295511', '1487580005595612013', '1487580007675986893', '1487580009286598681'})",0.148,0.003,0.002,0.014,4.693,0.002,1.012,0.924
1487580005595612013,"frozenset({'1487580005092295511', '1487580007675986893', '1487580005268456287', '1487580009286598681'})",0.087,0.006,0.002,0.025,3.906,0.002,1.019,0.815
1487580007675986893,"frozenset({'1487580005092295511', '1487580005595612013', '1487580005268456287', '1487580009286598681'})",0.126,0.005,0.002,0.017,3.175,0.001,1.012,0.783
"1487580005092295511, 1487580009445982239, 1487580005268456287, 1487580009286598681",frozenset({'1487580005595612013'}),0.007,0.087,0.002,0.335,3.858,0.002,1.374,0.746
"1487580005092295511, 1487580005595612013, 1487580005268456287, 1487580009286598681",frozenset({'1487580009445982239'}),0.005,0.099,0.002,0.413,4.183,0.002,1.535,0.765
"1487580005092295511, 1487580009445982239, 1487580005595612013, 1487580009286598681",frozenset({'1487580005268456287'}),0.003,0.148,0.002,0.679,4.574,0.002,2.650,0.784
"1487580005092295511, 1487580009445982239, 1487580005595612013, 1487580005268456287",frozenset({'1487580009286598681'}),0.004,0.128,0.002,0.559,4.360,0.002,1.976,0.774
"1487580009445982239, 1487580005595612013, 1487580005268456287, 1487580009286598681",frozenset({'1487580005092295511'}),0.003,0.179,0.002,0.740,4.144,0.002,3.162,0.761
"1487580005092295511, 1487580005268456287, 1487580009286598681","frozenset({'1487580009445982239', '1487580005595612013'})",0.022,0.015,0.002,0.100,6.891,0.002,1.095,0.874
"1487580005092295511, 1487580009445982239, 1487580009286598681","frozenset({'1487580005595612013', '1487580005268456287'})",0.011,0.027,0.002,0.196,7.147,0.002,1.210,0.870
"1487580005092295511, 1487580005595612013, 1487580009286598681","frozenset({'1487580009445982239', '1487580005268456287'})",0.009,0.025,0.002,0.245,9.670,0.002,1.290,0.905
"1487580005092295511, 1487580009445982239, 1487580005268456287","frozenset({'1487580005595612013', '1487580009286598681'})",0.015,0.023,0.002,0.144,6.150,0.002,1.140,0.851
"1487580005092295511, 1487580005595612013, 1487580005268456287","frozenset({'1487580009445982239', '1487580009286598681'})",0.016,0.030,0.002,0.140,4.756,0.002,1.129,0.802
"1487580005092295511, 1487580009445982239, 1487580005595612013","frozenset({'1487580005268456287', '1487580009286598681'})",0.007,0.037,0.002,0.322,8.765,0.002,1.421,0.892
"1487580009445982239, 1487580005268456287, 1487580009286598681","frozenset({'1487580005092295511', '1487580005595612013'})",0.010,0.030,0.002,0.221,7.407,0.002,1.245,0.874
"1487580005595612013, 1487580005268456287, 1487580009286598681","frozenset({'1487580005092295511', '1487580009445982239'})",0.009,0.030,0.002,0.248,8.330,0.002,1.290,0.888
"1487580009445982239, 1487580005595612013, 1487580009286598681","frozenset({'1487580005092295511', '1487580005268456287'})",0.006,0.086,0.002,0.358,4.153,0.002,1.424,0.764
"1487580009445982239, 1487580005595612013, 1487580005268456287","frozenset({'1487580005092295511', '1487580009286598681'})",0.006,0.042,0.002,0.385,9.168,0.002,1.558,0.896
"1487580005092295511, 1487580009286598681","frozenset({'1487580009445982239', '1487580005595612013', '1487580005268456287'})",0.042,0.006,0.002,0.053,9.168,0.002,1.050,0.930
"1487580005092295511, 1487580005268456287","frozenset({'1487580009445982239', '1487580005595612013', '1487580009286598681'})",0.086,0.006,0.002,0.026,4.153,0.002,1.020,0.831
"1487580005092295511, 1487580009445982239","frozenset({'1487580005595612013', '1487580005268456287', '1487580009286598681'})",0.030,0.009,0.002,0.075,8.330,0.002,1.071,0.907
"1487580005092295511, 1487580005595612013","frozenset({'1487580009445982239', '1487580005268456287', '1487580009286598681'})",0.030,0.010,0.002,0.075,7.407,0.002,1.070,0.892
"1487580005268456287, 1487580009286598681","frozenset({'1487580005092295511', '1487580009445982239', '1487580005595612013'})",0.037,0.007,0.002,0.061,8.765,0.002,1.057,0.920
"1487580009445982239, 1487580009286598681","frozenset({'1487580005092295511', '1487580005595612013', '1487580005268456287'})",0.030,0.016,0.002,0.075,4.756,0.002,1.064,0.814
"1487580005595612013, 1487580009286598681","frozenset({'1487580005092295511', '1487580009445982239', '1487580005268456287'})",0.023,0.015,0.002,0.095,6.150,0.002,1.088,0.857
"1487580009445982239, 1487580005268456287","frozenset({'1487580005092295511', '1487580005595612013', '1487580009286598681'})",0.025,0.009,0.002,0.088,9.670,0.002,1.086,0.920
"1487580005595612013, 1487580005268456287","frozenset({'1487580005092295511', '1487580009445982239', '1487580009286598681'})",0.027,0.011,0.002,0.081,7.147,0.002,1.076,0.884
"1487580009445982239, 1487580005595612013","frozenset({'1487580005092295511', '1487580005268456287', '1487580009286598681'})",0.015,0.022,0.002,0.153,6.891,0.002,1.154,0.868
1487580005092295511,"frozenset({'1487580009445982239', '1487580005595612013', '1487580005268456287', '1487580009286598681'})",0.179,0.003,0.002,0.012,4.144,0.002,1.010,0.924
1487580009286598681,"frozenset({'1487580005092295511', '1487580009445982239', '1487580005595612013', '1487580005268456287'})",0.128,0.004,0.002,0.017,4.360,0.002,1.014,0.884
1487580005268456287,"frozenset({'1487580005092295511', '1487580009445982239', '1487580005595612013', '1487580009286598681'})",0.148,0.003,0.002,0.015,4.574,0.002,1.012,0.917
1487580009445982239,"frozenset({'1487580005092295511', '1487580005595612013', '1487580005268456287', '1487580009286598681'})",0.099,0.005,0.002,0.023,4.183,0.002,1.018,0.844
1487580005595612013,"frozenset({'1487580005092295511', '1487580009445982239', '1487580005268456287', '1487580009286598681'})",0.087,0.007,0.002,0.026,3.858,0.002,1.019,0.811
"1487580005092295511, 1487580009445982239, 1487580005268456287, 1487580006317032337",frozenset({'1487580007675986893'}),0.005,0.126,0.002,0.396,3.152,0.001,1.447,0.686
"1487580005092295511, 1487580007675986893, 1487580005268456287, 1487580006317032337",frozenset({'1487580009445982239'}),0.005,0.099,0.002,0.433,4.386,0.002,1.590,0.776
"1487580005092295511, 1487580009445982239, 1487580007675986893, 1487580006317032337",frozenset({'1487580005268456287'}),0.003,0.148,0.002,0.647,4.361,0.002,2.413,0.773
"1487580005092295511, 1487580009445982239, 1487580007675986893, 1487580005268456287",frozenset({'1487580006317032337'}),0.005,0.115,0.002,0.417,3.612,0.002,1.517,0.727
"1487580009445982239, 1487580007675986893, 1487580005268456287, 1487580006317032337",frozenset({'1487580005092295511'}),0.003,0.179,0.002,0.632,3.539,0.002,2.233,0.720
"1487580005092295511, 1487580005268456287, 1487580006317032337","frozenset({'1487580009445982239', '1487580007675986893'})",0.017,0.024,0.002,0.127,5.256,0.002,1.118,0.824
"1487580005092295511, 1487580009445982239, 1487580006317032337","frozenset({'1487580007675986893', '1487580005268456287'})",0.010,0.033,0.002,0.224,6.780,0.002,1.247,0.861
"1487580005092295511, 1487580007675986893, 1487580006317032337","frozenset({'1487580009445982239', '1487580005268456287'})",0.010,0.025,0.002,0.225,8.910,0.002,1.258,0.896
"1487580005092295511, 1487580009445982239, 1487580005268456287","frozenset({'1487580007675986893', '1487580006317032337'})",0.015,0.026,0.002,0.139,5.352,0.002,1.131,0.826
"1487580005092295511, 1487580007675986893, 1487580005268456287","frozenset({'1487580009445982239', '1487580006317032337'})",0.019,0.028,0.002,0.113,3.995,0.002,1.095,0.764
"1487580005092295511, 1487580009445982239, 1487580007675986893","frozenset({'1487580005268456287', '1487580006317032337'})",0.009,0.029,0.002,0.235,8.102,0.002,1.269,0.885
"1487580009445982239, 1487580005268456287, 1487580006317032337","frozenset({'1487580005092295511', '1487580007675986893'})",0.009,0.038,0.002,0.234,6.218,0.002,1.256,0.847
"1487580007675986893, 1487580005268456287, 1487580006317032337","frozenset({'1487580005092295511', '1487580009445982239'})",0.008,0.030,0.002,0.270,9.062,0.002,1.328,0.897
"1487580009445982239, 1487580007675986893, 1487580006317032337","frozenset({'1487580005092295511', '1487580005268456287'})",0.009,0.086,0.002,0.248,2.870,0.001,1.215,0.657
"1487580009445982239, 1487580007675986893, 1487580005268456287","frozenset({'1487580005092295511', '1487580006317032337'})",0.008,0.035,0.002,0.257,7.396,0.002,1.299,0.872
"1487580005092295511, 1487580006317032337","frozenset({'1487580009445982239', '1487580007675986893', '1487580005268456287'})",0.035,0.008,0.002,0.062,7.396,0.002,1.057,0.896
"1487580005092295511, 1487580005268456287","frozenset({'1487580009445982239', '1487580007675986893', '1487580006317032337'})",0.086,0.009,0.002,0.025,2.870,0.001,1.017,0.713
"1487580005092295511, 1487580009445982239","frozenset({'1487580007675986893', '1487580005268456287', '1487580006317032337'})",0.030,0.008,0.002,0.072,9.062,0.002,1.069,0.917
"1487580005092295511, 1487580007675986893","frozenset({'1487580009445982239', '1487580005268456287', '1487580006317032337'})",0.038,0.009,0.002,0.057,6.218,0.002,1.051,0.872
"1487580005268456287, 1487580006317032337","frozenset({'1487580005092295511', '1487580009445982239', '1487580007675986893'})",0.029,0.009,0.002,0.074,8.102,0.002,1.070,0.903
"1487580009445982239, 1487580006317032337","frozenset({'1487580005092295511', '1487580007675986893', '1487580005268456287'})",0.028,0.019,0.002,0.076,3.995,0.002,1.062,0.772
"1487580007675986893, 1487580006317032337","frozenset({'1487580005092295511', '1487580009445982239', '1487580005268456287'})",0.026,0.015,0.002,0.083,5.352,0.002,1.074,0.835
"1487580009445982239, 1487580005268456287","frozenset({'1487580005092295511', '1487580007675986893', '1487580006317032337'})",0.025,0.010,0.002,0.085,8.910,0.002,1.082,0.911
"1487580007675986893, 1487580005268456287","frozenset({'1487580005092295511', '1487580009445982239', '1487580006317032337'})",0.033,0.010,0.002,0.065,6.780,0.002,1.059,0.882
"1487580009445982239, 1487580007675986893","frozenset({'1487580005092295511', '1487580005268456287', '1487580006317032337'})",0.024,0.017,0.002,0.089,5.256,0.002,1.079,0.830
1487580005092295511,"frozenset({'1487580009445982239', '1487580007675986893', '1487580005268456287', '1487580006317032337'})",0.179,0.003,0.002,0.012,3.539,0.002,1.009,0.873
1487580006317032337,"frozenset({'1487580005092295511', '1487580009445982239', '1487580007675986893', '1487580005268456287'})",0.115,0.005,0.002,0.019,3.612,0.002,1.014,0.817
1487580005268456287,"frozenset({'1487580005092295511', '1487580009445982239', '1487580007675986893', '1487580006317032337'})",0.148,0.003,0.002,0.014,4.361,0.002,1.011,0.905
1487580009445982239,"frozenset({'1487580005092295511', '1487580007675986893', '1487580005268456287', '1487580006317032337'})",0.099,0.005,0.002,0.022,4.386,0.002,1.017,0.857
1487580007675986893,"frozenset({'1487580005092295511', '1487580009445982239', '1487580005268456287', '1487580006317032337'})",0.126,0.005,0.002,0.017,3.152,0.001,1.012,0.781
"1487580005092295511, 1487580008145748965, 1487580006317032337, 1487580009286598681",frozenset({'1487580005268456287'}),0.004,0.148,0.002,0.564,3.800,0.002,1.953,0.740
"1487580005092295511, 1487580008145748965, 1487580005268456287, 1487580009286598681",frozenset({'1487580006317032337'}),0.005,0.115,0.002,0.421,3.646,0.002,1.527,0.729
"1487580005092295511, 1487580006317032337, 1487580005268456287, 1487580009286598681",frozenset({'1487580008145748965'}),0.007,0.072,0.002,0.317,4.392,0.002,1.359,0.777
"1487580005092295511, 1487580008145748965, 1487580005268456287, 1487580006317032337",frozenset({'1487580009286598681'}),0.004,0.128,0.002,0.491,3.829,0.002,1.712,0.742
"1487580008145748965, 1487580006317032337, 1487580005268456287, 1487580009286598681",frozenset({'1487580005092295511'}),0.003,0.179,0.002,0.631,3.532,0.001,2.226,0.719
"1487580005092295511, 1487580008145748965, 1487580009286598681","frozenset({'1487580005268456287', '1487580006317032337'})",0.009,0.029,0.002,0.231,7.978,0.002,1.263,0.883
"1487580005092295511, 1487580006317032337, 1487580009286598681","frozenset({'1487580008145748965', '1487580005268456287'})",0.012,0.020,0.002,0.178,8.790,0.002,1.193,0.897
"1487580005092295511, 1487580005268456287, 1487580009286598681","frozenset({'1487580008145748965', '1487580006317032337'})",0.022,0.021,0.002,0.093,4.451,0.002,1.080,0.793
"1487580005092295511, 1487580008145748965, 1487580006317032337","frozenset({'1487580005268456287', '1487580009286598681'})",0.008,0.037,0.002,0.261,7.106,0.002,1.304,0.866
"1487580005092295511, 1487580008145748965, 1487580005268456287","frozenset({'1487580006317032337', '1487580009286598681'})",0.012,0.031,0.002,0.172,5.582,0.002,1.170,0.831
"1487580005092295511, 1487580005268456287, 1487580006317032337","frozenset({'1487580008145748965', '1487580009286598681'})",0.017,0.022,0.002,0.122,5.520,0.002,1.114,0.833
"1487580008145748965, 1487580006317032337, 1487580009286598681","frozenset({'1487580005092295511', '1487580005268456287'})",0.008,0.086,0.002,0.259,2.995,0.001,1.232,0.671
"1487580008145748965, 1487580005268456287, 1487580009286598681","frozenset({'1487580005092295511', '1487580006317032337'})",0.008,0.035,0.002,0.262,7.551,0.002,1.309,0.874
"1487580006317032337, 1487580005268456287, 1487580009286598681","frozenset({'1487580005092295511', '1487580008145748965'})",0.010,0.023,0.002,0.198,8.499,0.002,1.218,0.892
"1487580008145748965, 1487580005268456287, 1487580006317032337","frozenset({'1487580005092295511', '1487580009286598681'})",0.007,0.042,0.002,0.308,7.335,0.002,1.385,0.870
"1487580005092295511, 1487580009286598681","frozenset({'1487580008145748965', '1487580005268456287', '1487580006317032337'})",0.042,0.007,0.002,0.049,7.335,0.002,1.045,0.902
"1487580005092295511, 1487580008145748965","frozenset({'1487580006317032337', '1487580005268456287', '1487580009286598681'})",0.023,0.010,0.002,0.089,8.499,0.002,1.086,0.903
"1487580005092295511, 1487580006317032337","frozenset({'1487580008145748965', '1487580005268456287', '1487580009286598681'})",0.035,0.008,0.002,0.060,7.551,0.002,1.055,0.899
"1487580005092295511, 1487580005268456287","frozenset({'1487580008145748965', '1487580006317032337', '1487580009286598681'})",0.086,0.008,0.002,0.024,2.995,0.001,1.016,0.729
"1487580008145748965, 1487580009286598681","frozenset({'1487580005092295511', '1487580005268456287', '1487580006317032337'})",0.022,0.017,0.002,0.093,5.520,0.002,1.084,0.837
"1487580006317032337, 1487580009286598681","frozenset({'1487580005092295511', '1487580008145748965', '1487580005268456287'})",0.031,0.012,0.002,0.067,5.582,0.002,1.059,0.847
"1487580005268456287, 1487580009286598681","frozenset({'1487580005092295511', '1487580008145748965', '1487580006317032337'})",0.037,0.008,0.002,0.056,7.106,0.002,1.051,0.892
"1487580008145748965, 1487580006317032337","frozenset({'1487580005092295511', '1487580005268456287', '1487580009286598681'})",0.021,0.022,0.002,0.099,4.451,0.002,1.085,0.792
"1487580008145748965, 1487580005268456287","frozenset({'1487580005092295511', '1487580006317032337', '1487580009286598681'})",0.020,0.012,0.002,0.102,8.790,0.002,1.101,0.905
"1487580005268456287, 1487580006317032337","frozenset({'1487580005092295511', '1487580008145748965', '1487580009286598681'})",0.029,0.009,0.002,0.071,7.978,0.002,1.067,0.901
1487580005092295511,"frozenset({'1487580008145748965', '1487580006317032337', '1487580005268456287', '1487580009286598681'})",0.179,0.003,0.002,0.012,3.532,0.001,1.008,0.873
1487580009286598681,"frozenset({'1487580005092295511', '1487580008145748965', '1487580005268456287', '1487580006317032337'})",0.128,0.004,0.002,0.016,3.829,0.002,1.012,0.847
1487580008145748965,"frozenset({'1487580005092295511', '1487580006317032337', '1487580005268456287', '1487580009286598681'})",0.072,0.007,0.002,0.029,4.392,0.002,1.023,0.832
1487580006317032337,"frozenset({'1487580005092295511', '1487580008145748965', '1487580005268456287', '1487580009286598681'})",0.115,0.005,0.002,0.018,3.646,0.002,1.013,0.820
1487580005268456287,"frozenset({'1487580005092295511', '1487580008145748965', '1487580006317032337', '1487580009286598681'})",0.148,0.004,0.002,0.014,3.800,0.002,1.010,0.865
"1487580005092295511, 1487580006317032337, 1487580005268456287, 1487580009286598681",frozenset({'1487580009445982239'}),0.007,0.099,0.003,0.449,4.548,0.002,1.636,0.785
"1487580005092295511, 1487580009445982239, 1487580006317032337, 1487580009286598681",frozenset({'1487580005268456287'}),0.004,0.148,0.003,0.664,4.474,0.002,2.533,0.780
"1487580005092295511, 1487580009445982239, 1487580005268456287, 1487580009286598681",frozenset({'1487580006317032337'}),0.007,0.115,0.003,0.441,3.824,0.002,1.583,0.743
"1487580005092295511, 1487580009445982239, 1487580005268456287, 1487580006317032337",frozenset({'1487580009286598681'}),0.005,0.128,0.003,0.540,4.210,0.002,1.893,0.767
"1487580009445982239, 1487580006317032337, 1487580005268456287, 1487580009286598681",frozenset({'1487580005092295511'}),0.005,0.179,0.003,0.647,3.620,0.002,2.324,0.727
"1487580005092295511, 1487580006317032337, 1487580009286598681","frozenset({'1487580009445982239', '1487580005268456287'})",0.012,0.025,0.003,0.253,9.981,0.003,1.304,0.910
"1487580005092295511, 1487580005268456287, 1487580009286598681","frozenset({'1487580009445982239', '1487580006317032337'})",0.022,0.028,0.003,0.132,4.671,0.002,1.120,0.804
"1487580005092295511, 1487580009445982239, 1487580009286598681","frozenset({'1487580005268456287', '1487580006317032337'})",0.011,0.029,0.003,0.258,8.885,0.003,1.308,0.898
"1487580005092295511, 1487580005268456287, 1487580006317032337","frozenset({'1487580009445982239', '1487580009286598681'})",0.017,0.030,0.003,0.173,5.868,0.002,1.174,0.844
"1487580005092295511, 1487580009445982239, 1487580006317032337","frozenset({'1487580005268456287', '1487580009286598681'})",0.010,0.037,0.003,0.306,8.332,0.003,1.388,0.888
"1487580005092295511, 1487580009445982239, 1487580005268456287","frozenset({'1487580006317032337', '1487580009286598681'})",0.015,0.031,0.003,0.189,6.148,0.002,1.195,0.851
"1487580006317032337, 1487580005268456287, 1487580009286598681","frozenset({'1487580005092295511', '1487580009445982239'})",0.010,0.030,0.003,0.280,9.407,0.003,1.347,0.903
"1487580009445982239, 1487580006317032337, 1487580009286598681","frozenset({'1487580005092295511', '1487580005268456287'})",0.011,0.086,0.003,0.256,2.965,0.002,1.228,0.670
"1487580009445982239, 1487580005268456287, 1487580009286598681","frozenset({'1487580005092295511', '1487580006317032337'})",0.010,0.035,0.003,0.291,8.366,0.003,1.361,0.889
"1487580009445982239, 1487580005268456287, 1487580006317032337","frozenset({'1487580005092295511', '1487580009286598681'})",0.009,0.042,0.003,0.319,7.597,0.003,1.407,0.876
"1487580005092295511, 1487580009286598681","frozenset({'1487580009445982239', '1487580005268456287', '1487580006317032337'})",0.042,0.009,0.003,0.070,7.597,0.003,1.065,0.906
"1487580005092295511, 1487580006317032337","frozenset({'1487580009445982239', '1487580005268456287', '1487580009286598681'})",0.035,0.010,0.003,0.084,8.366,0.003,1.081,0.912
"1487580005092295511, 1487580005268456287","frozenset({'1487580009445982239', '1487580006317032337', '1487580009286598681'})",0.086,0.011,0.003,0.034,2.965,0.002,1.023,0.725
"1487580005092295511, 1487580009445982239","frozenset({'1487580006317032337', '1487580005268456287', '1487580009286598681'})",0.030,0.010,0.003,0.098,9.407,0.003,1.098,0.921
"1487580006317032337, 1487580009286598681","frozenset({'1487580005092295511', '1487580009445982239', '1487580005268456287'})",0.031,0.015,0.003,0.095,6.148,0.002,1.088,0.864
"1487580005268456287, 1487580009286598681","frozenset({'1487580005092295511', '1487580009445982239', '1487580006317032337'})",0.037,0.010,0.003,0.080,8.332,0.003,1.076,0.914
"1487580009445982239, 1487580009286598681","frozenset({'1487580005092295511', '1487580005268456287', '1487580006317032337'})",0.030,0.017,0.003,0.099,5.868,0.002,1.091,0.855
"1487580005268456287, 1487580006317032337","frozenset({'1487580005092295511', '1487580009445982239', '1487580009286598681'})",0.029,0.011,0.003,0.101,8.885,0.003,1.100,0.914
"1487580009445982239, 1487580006317032337","frozenset({'1487580005092295511', '1487580005268456287', '1487580009286598681'})",0.028,0.022,0.003,0.104,4.671,0.002,1.091,0.809
"1487580009445982239, 1487580005268456287","frozenset({'1487580005092295511', '1487580006317032337', '1487580009286598681'})",0.025,0.012,0.003,0.116,9.981,0.003,1.118,0.923
1487580005092295511,"frozenset({'1487580009445982239', '1487580006317032337', '1487580005268456287', '1487580009286598681'})",0.179,0.005,0.003,0.016,3.620,0.002,1.012,0.881
1487580009286598681,"frozenset({'1487580005092295511', '1487580009445982239', '1487580005268456287', '1487580006317032337'})",0.128,0.005,0.003,0.023,4.210,0.002,1.018,0.875
1487580006317032337,"frozenset({'1487580005092295511', '1487580009445982239', '1487580005268456287', '1487580009286598681'})",0.115,0.007,0.003,0.025,3.824,0.002,1.019,0.835
1487580005268456287,"frozenset({'1487580005092295511', '1487580009445982239', '1487580006317032337', '1487580009286598681'})",0.148,0.004,0.003,0.020,4.474,0.002,1.016,0.912
1487580009445982239,"frozenset({'1487580005092295511', '1487580006317032337', '1487580005268456287', '1487580009286598681'})",0.099,0.007,0.003,0.030,4.548,0.002,1.024,0.866
"1487580005092295511, 1487580007281722301, 1487580005268456287, 1487580009286598681",frozenset({'1487580006551913373'}),0.006,0.037,0.002,0.374,10.056,0.002,1.538,0.906
"1487580005092295511, 1487580006551913373, 1487580005268456287, 1487580009286598681",frozenset({'1487580007281722301'}),0.004,0.058,0.002,0.491,8.470,0.002,1.851,0.886
"1487580005092295511, 1487580007281722301, 1487580006551913373, 1487580009286598681",frozenset({'1487580005268456287'}),0.003,0.148,0.002,0.705,4.753,0.002,2.888,0.792
"1487580005092295511, 1487580006551913373, 1487580007281722301, 1487580005268456287",frozenset({'1487580009286598681'}),0.004,0.128,0.002,0.556,4.334,0.002,1.962,0.772
"1487580006551913373, 1487580007281722301, 1487580005268456287, 1487580009286598681",frozenset({'1487580005092295511'}),0.003,0.179,0.002,0.775,4.337,0.002,3.645,0.772
"1487580005092295511, 1487580005268456287, 1487580009286598681","frozenset({'1487580007281722301', '1487580006551913373'})",0.022,0.013,0.002,0.097,7.726,0.002,1.093,0.890
"1487580005092295511, 1487580007281722301, 1487580009286598681","frozenset({'1487580006551913373', '1487580005268456287'})",0.010,0.013,0.002,0.224,17.477,0.002,1.273,0.952
