antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"irisk, pole, runail",zinger,0.012,0.059,0.002,0.175,2.979,0.001,1.141,0.673
"zinger, irisk","pole, runail",0.026,0.021,0.002,0.084,4.047,0.002,1.069,0.773
"zinger, pole","irisk, runail",0.004,0.153,0.002,0.617,4.024,0.002,2.212,0.754
"zinger, runail","irisk, pole",0.029,0.017,0.002,0.076,4.584,0.002,1.065,0.805
"irisk, pole","zinger, runail",0.017,0.029,0.002,0.131,4.584,0.002,1.118,0.795
"irisk, runail","zinger, pole",0.153,0.004,0.002,0.014,4.024,0.002,1.011,0.888
"pole, runail","zinger, irisk",0.021,0.026,0.002,0.105,4.047,0.002,1.089,0.769
zinger,"irisk, pole, runail",0.059,0.012,0.002,0.037,2.979,0.001,1.026,0.706
pole,"zinger, irisk, runail",0.037,0.018,0.002,0.059,3.380,0.002,1.044,0.731
"uno, irisk, roubloff",runail,0.003,0.330,0.003,0.886,2.686,0.002,5.864,0.630
"uno, irisk, runail",roubloff,0.021,0.027,0.003,0.130,4.771,0.002,1.118,0.807
"uno, roubloff, runail",irisk,0.004,0.297,0.003,0.738,2.482,0.002,2.683,0.599
"irisk, roubloff, runail",uno,0.010,0.085,0.003,0.276,3.258,0.002,1.264,0.700
"uno, irisk","roubloff, runail",0.033,0.017,0.003,0.081,4.754,0.002,1.070,0.817
"uno, roubloff","irisk, runail",0.005,0.153,0.003,0.549,3.576,0.002,1.876,0.724
"uno, runail","irisk, roubloff",0.038,0.013,0.003,0.071,5.441,0.002,1.063,0.848
"irisk, roubloff","uno, runail",0.013,0.038,0.003,0.207,5.441,0.002,1.213,0.827
"irisk, runail","uno, roubloff",0.153,0.005,0.003,0.018,3.576,0.002,1.013,0.851
"roubloff, runail","uno, irisk",0.017,0.033,0.003,0.159,4.754,0.002,1.149,0.803
uno,"irisk, roubloff, runail",0.085,0.010,0.003,0.032,3.258,0.002,1.023,0.757
roubloff,"uno, irisk, runail",0.027,0.021,0.003,0.099,4.771,0.002,1.087,0.813
"uno, irisk, severina",runail,0.007,0.330,0.005,0.728,2.209,0.003,2.468,0.551
"uno, irisk, runail",severina,0.021,0.062,0.005,0.231,3.715,0.004,1.219,0.746
"uno, severina, runail",irisk,0.007,0.297,0.005,0.738,2.483,0.003,2.684,0.601
"irisk, severina, runail",uno,0.023,0.085,0.005,0.208,2.459,0.003,1.156,0.607
"uno, irisk","severina, runail",0.033,0.036,0.005,0.144,3.997,0.004,1.126,0.776
"uno, severina","irisk, runail",0.010,0.153,0.005,0.474,3.091,0.003,1.610,0.683
"uno, runail","irisk, severina",0.038,0.033,0.005,0.126,3.846,0.004,1.107,0.769
"irisk, severina","uno, runail",0.033,0.038,0.005,0.146,3.846,0.004,1.127,0.765
"irisk, runail","uno, severina",0.153,0.010,0.005,0.031,3.091,0.003,1.022,0.799
"severina, runail","uno, irisk",0.036,0.033,0.005,0.133,3.997,0.004,1.115,0.778
uno,"irisk, severina, runail",0.085,0.023,0.005,0.057,2.459,0.003,1.036,0.648
irisk,"uno, severina, runail",0.297,0.007,0.005,0.016,2.483,0.003,1.010,0.850
severina,"uno, irisk, runail",0.062,0.021,0.005,0.077,3.715,0.004,1.061,0.779
runail,"uno, irisk, severina",0.330,0.007,0.005,0.015,2.209,0.003,1.008,0.817
"zinger, irisk, severina",runail,0.005,0.330,0.004,0.830,2.518,0.002,3.951,0.606
"zinger, irisk, runail",severina,0.018,0.062,0.004,0.232,3.736,0.003,1.221,0.745
"zinger, severina, runail",irisk,0.005,0.297,0.004,0.750,2.522,0.002,2.811,0.607
"irisk, severina, runail",zinger,0.023,0.059,0.004,0.176,2.985,0.003,1.142,0.681
"zinger, irisk","severina, runail",0.026,0.036,0.004,0.156,4.325,0.003,1.142,0.789
"zinger, severina","irisk, runail",0.008,0.153,0.004,0.514,3.349,0.003,1.741,0.707
"zinger, runail","irisk, severina",0.029,0.033,0.004,0.142,4.326,0.003,1.127,0.791
"irisk, severina","zinger, runail",0.033,0.029,0.004,0.124,4.326,0.003,1.108,0.795
"irisk, runail","zinger, severina",0.153,0.008,0.004,0.026,3.349,0.003,1.019,0.829
"severina, runail","zinger, irisk",0.036,0.026,0.004,0.113,4.325,0.003,1.098,0.798
zinger,"irisk, severina, runail",0.059,0.023,0.004,0.069,2.985,0.003,1.049,0.707
irisk,"zinger, severina, runail",0.297,0.005,0.004,0.014,2.522,0.002,1.008,0.859
severina,"zinger, irisk, runail",0.062,0.018,0.004,0.065,3.736,0.003,1.051,0.781
runail,"zinger, irisk, severina",0.330,0.005,0.004,0.012,2.518,0.002,1.008,0.899
"uno, irisk, runail",staleks,0.021,0.034,0.002,0.111,3.284,0.002,1.087,0.710
"uno, irisk, staleks",runail,0.003,0.330,0.002,0.779,2.363,0.001,3.038,0.579
"uno, staleks, runail",irisk,0.003,0.297,0.002,0.768,2.583,0.001,3.030,0.615
"staleks, irisk, runail",uno,0.010,0.085,0.002,0.242,2.862,0.002,1.208,0.657
"uno, irisk","staleks, runail",0.033,0.015,0.002,0.069,4.592,0.002,1.058,0.809
"uno, runail","irisk, staleks",0.038,0.015,0.002,0.061,4.080,0.002,1.049,0.785
"uno, staleks","irisk, runail",0.004,0.153,0.002,0.515,3.354,0.002,1.744,0.705
"irisk, runail","uno, staleks",0.153,0.004,0.002,0.015,3.354,0.002,1.011,0.829
"irisk, staleks","uno, runail",0.015,0.038,0.002,0.155,4.080,0.002,1.138,0.766
"staleks, runail","uno, irisk",0.015,0.033,0.002,0.153,4.592,0.002,1.141,0.794
uno,"staleks, irisk, runail",0.085,0.010,0.002,0.027,2.862,0.002,1.018,0.711
staleks,"uno, irisk, runail",0.034,0.021,0.002,0.068,3.284,0.002,1.051,0.720
"zinger, irisk, runail",staleks,0.018,0.034,0.002,0.142,4.201,0.002,1.126,0.776
"zinger, irisk, staleks",runail,0.003,0.330,0.002,0.760,2.304,0.001,2.793,0.568
"zinger, staleks, runail",irisk,0.003,0.297,0.002,0.781,2.626,0.002,3.206,0.621
"staleks, irisk, runail",zinger,0.010,0.059,0.002,0.260,4.419,0.002,1.272,0.781
"zinger, irisk","staleks, runail",0.026,0.015,0.002,0.095,6.321,0.002,1.089,0.864
"zinger, runail","irisk, staleks",0.029,0.015,0.002,0.087,5.837,0.002,1.079,0.853
"zinger, staleks","irisk, runail",0.006,0.153,0.002,0.452,2.949,0.002,1.546,0.665
"irisk, runail","zinger, staleks",0.153,0.006,0.002,0.016,2.949,0.002,1.011,0.781
"irisk, staleks","zinger, runail",0.015,0.029,0.002,0.167,5.837,0.002,1.166,0.841
"staleks, runail","zinger, irisk",0.015,0.026,0.002,0.165,6.321,0.002,1.166,0.855
zinger,"staleks, irisk, runail",0.059,0.010,0.002,0.042,4.419,0.002,1.034,0.822
staleks,"zinger, irisk, runail",0.034,0.018,0.002,0.074,4.201,0.002,1.060,0.789
"yoko, uno, irisk",runail,0.003,0.330,0.002,0.761,2.306,0.001,2.799,0.568
"uno, irisk, runail",yoko,0.021,0.041,0.002,0.113,2.735,0.001,1.081,0.648
"yoko, irisk, runail",uno,0.011,0.085,0.002,0.205,2.428,0.001,1.152,0.595
"uno, yoko, runail",irisk,0.003,0.297,0.002,0.692,2.328,0.001,2.284,0.572
"uno, irisk","yoko, runail",0.033,0.019,0.002,0.071,3.748,0.002,1.056,0.758
"yoko, irisk","uno, runail",0.019,0.038,0.002,0.126,3.314,0.002,1.101,0.712
"irisk, runail","uno, yoko",0.153,0.005,0.002,0.015,2.958,0.002,1.010,0.782
"uno, yoko","irisk, runail",0.005,0.153,0.002,0.454,2.958,0.002,1.550,0.665
"uno, runail","yoko, irisk",0.038,0.019,0.002,0.062,3.314,0.002,1.046,0.726
"yoko, runail","uno, irisk",0.019,0.033,0.002,0.125,3.748,0.002,1.105,0.747
uno,"yoko, irisk, runail",0.085,0.011,0.002,0.028,2.428,0.001,1.017,0.642
yoko,"uno, irisk, runail",0.041,0.021,0.002,0.057,2.735,0.001,1.038,0.662
"zinger, uno, irisk",runail,0.004,0.330,0.003,0.765,2.319,0.002,2.848,0.571
"zinger, uno, runail",irisk,0.005,0.297,0.003,0.650,2.186,0.002,2.008,0.545
"zinger, irisk, runail",uno,0.018,0.085,0.003,0.195,2.300,0.002,1.136,0.575
"uno, irisk, runail",zinger,0.021,0.059,0.003,0.164,2.776,0.002,1.125,0.653
"zinger, uno","irisk, runail",0.008,0.153,0.003,0.433,2.825,0.002,1.494,0.651
"zinger, irisk","uno, runail",0.026,0.038,0.003,0.131,3.440,0.002,1.107,0.728
"zinger, runail","uno, irisk",0.029,0.033,0.003,0.119,3.576,0.002,1.098,0.742
"uno, irisk","zinger, runail",0.033,0.029,0.003,0.102,3.576,0.002,1.082,0.745
"uno, runail","zinger, irisk",0.038,0.026,0.003,0.090,3.440,0.002,1.070,0.737
"irisk, runail","zinger, uno",0.153,0.008,0.003,0.022,2.825,0.002,1.015,0.763
zinger,"uno, irisk, runail",0.059,0.021,0.003,0.058,2.776,0.002,1.039,0.680
uno,"zinger, irisk, runail",0.085,0.018,0.003,0.040,2.300,0.002,1.024,0.617
irisk,"zinger, uno, runail",0.297,0.005,0.003,0.011,2.186,0.002,1.006,0.772
runail,"zinger, uno, irisk",0.330,0.004,0.003,0.010,2.319,0.002,1.006,0.849
"zinger, yoko, irisk",runail,0.004,0.330,0.003,0.753,2.283,0.001,2.714,0.564
"zinger, irisk, runail",yoko,0.018,0.041,0.003,0.152,3.675,0.002,1.131,0.741
"zinger, yoko, runail",irisk,0.003,0.297,0.003,0.782,2.630,0.002,3.224,0.622
"yoko, irisk, runail",zinger,0.011,0.059,0.003,0.232,3.938,0.002,1.225,0.755
"zinger, irisk","yoko, runail",0.026,0.019,0.003,0.102,5.418,0.002,1.093,0.837
"zinger, yoko","irisk, runail",0.005,0.153,0.003,0.488,3.181,0.002,1.653,0.689
"zinger, runail","yoko, irisk",0.029,0.019,0.003,0.093,4.980,0.002,1.082,0.823
"yoko, irisk","zinger, runail",0.019,0.029,0.003,0.142,4.980,0.002,1.132,0.814
"irisk, runail","zinger, yoko",0.153,0.005,0.003,0.017,3.181,0.002,1.012,0.810
"yoko, runail","zinger, irisk",0.019,0.026,0.003,0.141,5.418,0.002,1.134,0.831
zinger,"yoko, irisk, runail",0.059,0.011,0.003,0.045,3.938,0.002,1.035,0.793
yoko,"zinger, irisk, runail",0.041,0.018,0.003,0.064,3.675,0.002,1.050,0.759
"ingarden, de_lux, freedecor, bpw_style",runail,0.003,0.330,0.002,0.774,2.347,0.001,2.968,0.576
"de_lux, freedecor, bpw_style, runail",ingarden,0.004,0.107,0.002,0.545,5.077,0.002,1.964,0.806
"ingarden, freedecor, bpw_style, runail",de_lux,0.006,0.025,0.002,0.324,13.195,0.002,1.444,0.930
"ingarden, freedecor, de_lux, runail",bpw_style,0.003,0.066,0.002,0.828,12.463,0.002,5.415,0.922
"ingarden, de_lux, bpw_style, runail",freedecor,0.003,0.055,0.002,0.676,12.398,0.002,2.919,0.922
"de_lux, freedecor, bpw_style","ingarden, runail",0.006,0.059,0.002,0.364,6.193,0.002,1.479,0.843
"ingarden, freedecor, bpw_style","de_lux, runail",0.010,0.015,0.002,0.220,14.247,0.002,1.263,0.939
"freedecor, bpw_style, runail","ingarden, de_lux",0.018,0.009,0.002,0.113,12.146,0.002,1.117,0.935
"ingarden, freedecor, de_lux","bpw_style, runail",0.003,0.038,0.002,0.640,16.792,0.002,2.672,0.944
"freedecor, de_lux, runail","ingarden, bpw_style",0.005,0.018,0.002,0.444,24.066,0.002,1.767,0.963
"freedecor, ingarden, runail","de_lux, bpw_style",0.010,0.009,0.002,0.217,23.356,0.002,1.266,0.967
"ingarden, de_lux, bpw_style","freedecor, runail",0.004,0.029,0.002,0.516,17.777,0.002,2.007,0.948
"de_lux, bpw_style, runail","freedecor, ingarden",0.006,0.015,0.002,0.329,22.148,0.002,1.468,0.961
"ingarden, bpw_style, runail","freedecor, de_lux",0.013,0.007,0.002,0.164,22.819,0.002,1.188,0.969
"ingarden, de_lux, runail","freedecor, bpw_style",0.007,0.034,0.002,0.314,9.357,0.002,1.408,0.899
"freedecor, bpw_style","ingarden, de_lux, runail",0.034,0.007,0.002,0.062,9.357,0.002,1.060,0.924
"freedecor, de_lux","ingarden, bpw_style, runail",0.007,0.013,0.002,0.291,22.819,0.002,1.392,0.963
"freedecor, ingarden","de_lux, bpw_style, runail",0.015,0.006,0.002,0.141,22.148,0.002,1.157,0.969
"freedecor, runail","ingarden, de_lux, bpw_style",0.029,0.004,0.002,0.072,17.777,0.002,1.073,0.972
"de_lux, bpw_style","freedecor, ingarden, runail",0.009,0.010,0.002,0.225,23.356,0.002,1.278,0.966
"ingarden, bpw_style","freedecor, de_lux, runail",0.018,0.005,0.002,0.113,24.066,0.002,1.123,0.976
"bpw_style, runail","ingarden, freedecor, de_lux",0.038,0.003,0.002,0.055,16.792,0.002,1.055,0.978
"ingarden, de_lux","freedecor, bpw_style, runail",0.009,0.018,0.002,0.224,12.146,0.002,1.265,0.926
"de_lux, runail","ingarden, freedecor, bpw_style",0.015,0.010,0.002,0.136,14.247,0.002,1.146,0.944
"ingarden, runail","de_lux, freedecor, bpw_style",0.059,0.006,0.002,0.036,6.193,0.002,1.031,0.891
freedecor,"ingarden, de_lux, bpw_style, runail",0.055,0.003,0.002,0.038,12.398,0.002,1.037,0.972
bpw_style,"ingarden, freedecor, de_lux, runail",0.066,0.003,0.002,0.032,12.463,0.002,1.030,0.985
de_lux,"ingarden, freedecor, bpw_style, runail",0.025,0.006,0.002,0.085,13.195,0.002,1.086,0.948
ingarden,"de_lux, freedecor, bpw_style, runail",0.107,0.004,0.002,0.020,5.077,0.002,1.016,0.900
"de_lux, irisk, freedecor, bpw_style",runail,0.003,0.330,0.003,0.779,2.363,0.002,3.036,0.579
"de_lux, freedecor, bpw_style, runail",irisk,0.004,0.297,0.003,0.682,2.293,0.001,2.208,0.566
"irisk, freedecor, bpw_style, runail",de_lux,0.012,0.025,0.003,0.217,8.844,0.002,1.246,0.898
"irisk, freedecor, de_lux, runail",bpw_style,0.003,0.066,0.003,0.845,12.726,0.002,6.026,0.924
"de_lux, irisk, bpw_style, runail",freedecor,0.004,0.055,0.003,0.612,11.228,0.002,2.438,0.915
"de_lux, freedecor, bpw_style","irisk, runail",0.006,0.153,0.003,0.455,2.963,0.002,1.552,0.666
"irisk, freedecor, bpw_style","de_lux, runail",0.017,0.015,0.003,0.152,9.828,0.002,1.161,0.914
"freedecor, bpw_style, runail","irisk, de_lux",0.018,0.013,0.003,0.142,10.758,0.002,1.150,0.924
"irisk, freedecor, de_lux","bpw_style, runail",0.004,0.038,0.003,0.638,16.747,0.002,2.659,0.944
"freedecor, de_lux, runail","irisk, bpw_style",0.005,0.034,0.003,0.556,16.462,0.002,2.174,0.944
"irisk, freedecor, runail","de_lux, bpw_style",0.018,0.009,0.003,0.149,15.971,0.002,1.163,0.954
"de_lux, irisk, bpw_style","freedecor, runail",0.005,0.029,0.003,0.480,16.533,0.002,1.867,0.945
"de_lux, bpw_style, runail","irisk, freedecor",0.006,0.026,0.003,0.411,15.636,0.002,1.653,0.942
"irisk, bpw_style, runail","freedecor, de_lux",0.024,0.007,0.003,0.110,15.283,0.002,1.116,0.957
"irisk, de_lux, runail","freedecor, bpw_style",0.010,0.034,0.003,0.261,7.780,0.002,1.308,0.880
"freedecor, bpw_style","irisk, de_lux, runail",0.034,0.010,0.003,0.078,7.780,0.002,1.074,0.902
"freedecor, de_lux","irisk, bpw_style, runail",0.007,0.024,0.003,0.364,15.283,0.002,1.534,0.941
"irisk, freedecor","de_lux, bpw_style, runail",0.026,0.006,0.003,0.100,15.636,0.002,1.104,0.961
"freedecor, runail","de_lux, irisk, bpw_style",0.029,0.005,0.003,0.090,16.533,0.002,1.093,0.968
"de_lux, bpw_style","irisk, freedecor, runail",0.009,0.018,0.003,0.282,15.971,0.002,1.368,0.946
"irisk, bpw_style","freedecor, de_lux, runail",0.034,0.005,0.003,0.078,16.462,0.002,1.079,0.972
"bpw_style, runail","irisk, freedecor, de_lux",0.038,0.004,0.003,0.069,16.747,0.002,1.069,0.978
"irisk, de_lux","freedecor, bpw_style, runail",0.013,0.018,0.003,0.199,10.758,0.002,1.225,0.919
"de_lux, runail","irisk, freedecor, bpw_style",0.015,0.017,0.003,0.169,9.828,0.002,1.183,0.912
"irisk, runail","de_lux, freedecor, bpw_style",0.153,0.006,0.003,0.017,2.963,0.002,1.012,0.783
freedecor,"de_lux, irisk, bpw_style, runail",0.055,0.004,0.003,0.048,11.228,0.002,1.046,0.963
bpw_style,"irisk, freedecor, de_lux, runail",0.066,0.003,0.003,0.039,12.726,0.002,1.038,0.987
de_lux,"irisk, freedecor, bpw_style, runail",0.025,0.012,0.003,0.107,8.844,0.002,1.106,0.909
"ingarden, de_lux, irisk, bpw_style",runail,0.003,0.330,0.002,0.825,2.503,0.001,3.838,0.602
"de_lux, irisk, bpw_style, runail",ingarden,0.004,0.107,0.002,0.531,4.939,0.002,1.902,0.801
"ingarden, de_lux, bpw_style, runail",irisk,0.003,0.297,0.002,0.732,2.463,0.001,2.626,0.596
"ingarden, irisk, bpw_style, runail",de_lux,0.009,0.025,0.002,0.263,10.685,0.002,1.323,0.914
"ingarden, irisk, de_lux, runail",bpw_style,0.005,0.066,0.002,0.495,7.458,0.002,1.850,0.870
"de_lux, irisk, bpw_style","ingarden, runail",0.005,0.059,0.002,0.416,7.084,0.002,1.612,0.864
"ingarden, de_lux, bpw_style","irisk, runail",0.004,0.153,0.002,0.559,3.645,0.002,1.920,0.729
"de_lux, bpw_style, runail","irisk, ingarden",0.006,0.047,0.002,0.356,7.519,0.002,1.480,0.873
"ingarden, irisk, bpw_style","de_lux, runail",0.011,0.015,0.002,0.205,13.246,0.002,1.238,0.935
"irisk, bpw_style, runail","ingarden, de_lux",0.024,0.009,0.002,0.095,10.212,0.002,1.095,0.924
"ingarden, bpw_style, runail","irisk, de_lux",0.013,0.013,0.002,0.178,13.507,0.002,1.201,0.938
"ingarden, irisk, de_lux","bpw_style, runail",0.006,0.038,0.002,0.403,10.576,0.002,1.611,0.911
"irisk, de_lux, runail","ingarden, bpw_style",0.010,0.018,0.002,0.226,12.242,0.002,1.268,0.928
"ingarden, de_lux, runail","irisk, bpw_style",0.007,0.034,0.002,0.340,10.071,0.002,1.464,0.907
"irisk, ingarden, runail","de_lux, bpw_style",0.033,0.009,0.002,0.069,7.426,0.002,1.064,0.895
"de_lux, bpw_style","irisk, ingarden, runail",0.009,0.033,0.002,0.244,7.426,0.002,1.279,0.873
"irisk, bpw_style","ingarden, de_lux, runail",0.034,0.007,0.002,0.067,10.071,0.002,1.065,0.932
"ingarden, bpw_style","irisk, de_lux, runail",0.018,0.010,0.002,0.123,12.242,0.002,1.129,0.936
"bpw_style, runail","ingarden, irisk, de_lux",0.038,0.006,0.002,0.060,10.576,0.002,1.057,0.941
"irisk, de_lux","ingarden, bpw_style, runail",0.013,0.013,0.002,0.172,13.507,0.002,1.193,0.938
"ingarden, de_lux","irisk, bpw_style, runail",0.009,0.024,0.002,0.243,10.212,0.002,1.290,0.911
"de_lux, runail","ingarden, irisk, bpw_style",0.015,0.011,0.002,0.147,13.246,0.002,1.159,0.939
"irisk, ingarden","de_lux, bpw_style, runail",0.047,0.006,0.002,0.048,7.519,0.002,1.044,0.910
"irisk, runail","ingarden, de_lux, bpw_style",0.153,0.004,0.002,0.015,3.645,0.002,1.011,0.857
"ingarden, runail","de_lux, irisk, bpw_style",0.059,0.005,0.002,0.039,7.084,0.002,1.035,0.912
bpw_style,"ingarden, irisk, de_lux, runail",0.066,0.005,0.002,0.034,7.458,0.002,1.031,0.928
de_lux,"ingarden, irisk, bpw_style, runail",0.025,0.009,0.002,0.092,10.685,0.002,1.092,0.929
ingarden,"de_lux, irisk, bpw_style, runail",0.107,0.004,0.002,0.021,4.939,0.002,1.017,0.894
"grattol, irisk, freedecor, bpw_style",ingarden,0.006,0.107,0.002,0.414,3.854,0.002,1.523,0.745
"grattol, freedecor, bpw_style, ingarden",irisk,0.004,0.297,0.002,0.576,1.937,0.001,1.658,0.486
"ingarden, irisk, freedecor, bpw_style",grattol,0.006,0.158,0.002,0.417,2.637,0.001,1.445,0.624
"grattol, irisk, freedecor, ingarden",bpw_style,0.003,0.066,0.002,0.662,9.977,0.002,2.766,0.903
"grattol, irisk, bpw_style, ingarden",freedecor,0.005,0.055,0.002,0.473,8.678,0.002,1.795,0.889
"grattol, freedecor, bpw_style","irisk, ingarden",0.010,0.047,0.002,0.229,4.844,0.002,1.236,0.802
"irisk, freedecor, bpw_style","grattol, ingarden",0.017,0.033,0.002,0.134,4.092,0.002,1.117,0.769
"ingarden, freedecor, bpw_style","grattol, irisk",0.010,0.057,0.002,0.243,4.228,0.002,1.245,0.771
"grattol, irisk, freedecor","ingarden, bpw_style",0.008,0.018,0.002,0.280,15.185,0.002,1.364,0.942
"grattol, freedecor, ingarden","irisk, bpw_style",0.006,0.034,0.002,0.376,11.138,0.002,1.548,0.916
"irisk, freedecor, ingarden","grattol, bpw_style",0.008,0.020,0.002,0.277,13.728,0.002,1.356,0.935
"grattol, irisk, bpw_style","freedecor, ingarden",0.011,0.015,0.002,0.206,13.893,0.002,1.241,0.939
"grattol, bpw_style, ingarden","irisk, freedecor",0.008,0.026,0.002,0.291,11.080,0.002,1.374,0.917
"ingarden, irisk, bpw_style","grattol, freedecor",0.011,0.016,0.002,0.209,12.882,0.002,1.243,0.933
"grattol, irisk, ingarden","freedecor, bpw_style",0.016,0.034,0.002,0.142,4.238,0.002,1.127,0.777
"freedecor, bpw_style","grattol, irisk, ingarden",0.034,0.016,0.002,0.069,4.238,0.002,1.057,0.791
"grattol, freedecor","ingarden, irisk, bpw_style",0.016,0.011,0.002,0.143,12.882,0.002,1.154,0.938
"irisk, freedecor","grattol, bpw_style, ingarden",0.026,0.008,0.002,0.088,11.080,0.002,1.088,0.934
"freedecor, ingarden","grattol, irisk, bpw_style",0.015,0.011,0.002,0.156,13.893,0.002,1.171,0.942
"grattol, bpw_style","irisk, freedecor, ingarden",0.020,0.008,0.002,0.114,13.728,0.002,1.120,0.946
"irisk, bpw_style","grattol, freedecor, ingarden",0.034,0.006,0.002,0.069,11.138,0.002,1.067,0.942
"ingarden, bpw_style","grattol, irisk, freedecor",0.018,0.008,0.002,0.125,15.185,0.002,1.134,0.952
"grattol, irisk","ingarden, freedecor, bpw_style",0.057,0.010,0.002,0.040,4.228,0.002,1.032,0.810
"grattol, ingarden","irisk, freedecor, bpw_style",0.033,0.017,0.002,0.071,4.092,0.002,1.057,0.781
"irisk, ingarden","grattol, freedecor, bpw_style",0.047,0.010,0.002,0.049,4.844,0.002,1.041,0.833
freedecor,"grattol, irisk, bpw_style, ingarden",0.055,0.005,0.002,0.042,8.678,0.002,1.039,0.936
bpw_style,"grattol, irisk, freedecor, ingarden",0.066,0.003,0.002,0.035,9.977,0.002,1.032,0.964
grattol,"ingarden, irisk, freedecor, bpw_style",0.158,0.006,0.002,0.015,2.637,0.001,1.009,0.737
ingarden,"grattol, irisk, freedecor, bpw_style",0.107,0.006,0.002,0.022,3.854,0.002,1.016,0.830
"grattol, freedecor, bpw_style, ingarden",runail,0.004,0.330,0.003,0.663,2.010,0.001,1.989,0.505
"grattol, freedecor, bpw_style, runail",ingarden,0.006,0.107,0.003,0.473,4.401,0.002,1.693,0.777
"ingarden, freedecor, bpw_style, runail",grattol,0.006,0.158,0.003,0.412,2.604,0.002,1.432,0.620
"grattol, freedecor, ingarden, runail",bpw_style,0.004,0.066,0.003,0.678,10.207,0.002,2.897,0.906
"grattol, runail, bpw_style, ingarden",freedecor,0.006,0.055,0.003,0.469,8.605,0.002,1.781,0.889
"grattol, freedecor, bpw_style","ingarden, runail",0.010,0.059,0.003,0.264,4.497,0.002,1.279,0.786
"ingarden, freedecor, bpw_style","grattol, runail",0.010,0.071,0.003,0.280,3.964,0.002,1.291,0.755
"freedecor, bpw_style, runail","grattol, ingarden",0.018,0.033,0.003,0.144,4.398,0.002,1.130,0.787
"grattol, freedecor, ingarden","bpw_style, runail",0.006,0.038,0.003,0.433,11.351,0.002,1.695,0.918
"grattol, freedecor, runail","ingarden, bpw_style",0.009,0.018,0.003,0.299,16.192,0.002,1.400,0.947
"freedecor, ingarden, runail","grattol, bpw_style",0.010,0.020,0.003,0.276,13.655,0.002,1.353,0.936
"grattol, bpw_style, ingarden","freedecor, runail",0.008,0.029,0.003,0.335,11.544,0.002,1.460,0.921
"grattol, bpw_style, runail","freedecor, ingarden",0.012,0.015,0.003,0.219,14.782,0.002,1.262,0.944
"ingarden, bpw_style, runail","grattol, freedecor",0.013,0.016,0.003,0.209,12.897,0.002,1.244,0.934
"grattol, ingarden, runail","freedecor, bpw_style",0.020,0.034,0.003,0.135,4.034,0.002,1.118,0.767
"freedecor, bpw_style","grattol, ingarden, runail",0.034,0.020,0.003,0.079,4.034,0.002,1.065,0.778
"grattol, freedecor","ingarden, bpw_style, runail",0.016,0.013,0.003,0.164,12.897,0.002,1.182,0.938
"freedecor, ingarden","grattol, bpw_style, runail",0.015,0.012,0.003,0.179,14.782,0.002,1.204,0.946
"freedecor, runail","grattol, bpw_style, ingarden",0.029,0.008,0.003,0.092,11.544,0.002,1.092,0.941
