antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"runail, severina","bpw_style, domix",0.034,0.011,0.002,0.060,5.195,0.002,1.051,0.836
"runail, bpw_style","severina, domix",0.061,0.010,0.002,0.034,3.437,0.001,1.025,0.755
"runail, domix","bpw_style, severina",0.036,0.010,0.002,0.056,5.612,0.002,1.049,0.853
"bpw_style, severina","runail, domix",0.010,0.036,0.002,0.204,5.612,0.002,1.210,0.830
"severina, domix","runail, bpw_style",0.010,0.061,0.002,0.208,3.437,0.001,1.186,0.716
"bpw_style, domix","runail, severina",0.011,0.034,0.002,0.178,5.195,0.002,1.175,0.817
severina,"runail, bpw_style, domix",0.057,0.008,0.002,0.036,4.406,0.002,1.029,0.820
bpw_style,"runail, severina, domix",0.113,0.008,0.002,0.018,2.382,0.001,1.011,0.654
domix,"runail, bpw_style, severina",0.070,0.007,0.002,0.029,4.220,0.002,1.023,0.821
"grattol, ingarden, bpw_style",freedecor,0.010,0.051,0.004,0.365,7.218,0.003,1.496,0.870
"grattol, ingarden, freedecor",bpw_style,0.004,0.113,0.004,0.800,7.083,0.003,4.435,0.863
"grattol, bpw_style, freedecor",ingarden,0.010,0.102,0.004,0.370,3.640,0.003,1.427,0.732
"freedecor, ingarden, bpw_style",grattol,0.008,0.163,0.004,0.423,2.595,0.002,1.451,0.620
"grattol, ingarden","freedecor, bpw_style",0.030,0.036,0.004,0.117,3.261,0.002,1.092,0.715
"grattol, bpw_style","freedecor, ingarden",0.032,0.011,0.004,0.110,9.645,0.003,1.111,0.926
"grattol, freedecor","ingarden, bpw_style",0.013,0.025,0.004,0.274,10.789,0.003,1.342,0.919
"ingarden, bpw_style","grattol, freedecor",0.025,0.013,0.004,0.140,10.789,0.003,1.148,0.931
"freedecor, ingarden","grattol, bpw_style",0.011,0.032,0.004,0.311,9.645,0.003,1.405,0.907
"freedecor, bpw_style","grattol, ingarden",0.036,0.030,0.004,0.099,3.261,0.002,1.076,0.719
grattol,"freedecor, ingarden, bpw_style",0.163,0.008,0.004,0.022,2.595,0.002,1.014,0.734
ingarden,"grattol, bpw_style, freedecor",0.102,0.010,0.004,0.035,3.640,0.003,1.026,0.807
bpw_style,"grattol, ingarden, freedecor",0.113,0.004,0.004,0.031,7.083,0.003,1.028,0.968
freedecor,"grattol, ingarden, bpw_style",0.051,0.010,0.004,0.070,7.218,0.003,1.065,0.907
"grattol, bpw_style, freedecor",irisk,0.010,0.260,0.005,0.519,1.992,0.002,1.536,0.503
"grattol, bpw_style, irisk",freedecor,0.014,0.051,0.005,0.344,6.788,0.004,1.446,0.865
"grattol, freedecor, irisk",bpw_style,0.006,0.113,0.005,0.772,6.839,0.004,3.898,0.859
"freedecor, bpw_style, irisk",grattol,0.015,0.163,0.005,0.323,1.979,0.002,1.236,0.502
"grattol, bpw_style","freedecor, irisk",0.032,0.021,0.005,0.154,7.447,0.004,1.158,0.895
"grattol, freedecor","bpw_style, irisk",0.013,0.047,0.005,0.384,8.120,0.004,1.546,0.888
"grattol, irisk","freedecor, bpw_style",0.052,0.036,0.005,0.095,2.655,0.003,1.066,0.658
"freedecor, bpw_style","grattol, irisk",0.036,0.052,0.005,0.139,2.655,0.003,1.100,0.647
"bpw_style, irisk","grattol, freedecor",0.047,0.013,0.005,0.105,8.120,0.004,1.103,0.920
"freedecor, irisk","grattol, bpw_style",0.021,0.032,0.005,0.240,7.447,0.004,1.274,0.884
grattol,"freedecor, bpw_style, irisk",0.163,0.015,0.005,0.030,1.979,0.002,1.016,0.591
bpw_style,"grattol, freedecor, irisk",0.113,0.006,0.005,0.044,6.839,0.004,1.039,0.962
freedecor,"grattol, bpw_style, irisk",0.051,0.014,0.005,0.098,6.788,0.004,1.093,0.898
irisk,"grattol, bpw_style, freedecor",0.260,0.010,0.005,0.019,1.992,0.002,1.010,0.673
"grattol, bpw_style, freedecor",masura,0.010,0.095,0.002,0.227,2.392,0.001,1.171,0.588
"grattol, bpw_style, masura",freedecor,0.006,0.051,0.002,0.343,6.770,0.002,1.444,0.858
"grattol, freedecor, masura",bpw_style,0.003,0.113,0.002,0.766,6.779,0.002,3.785,0.855
"freedecor, bpw_style, masura",grattol,0.007,0.163,0.002,0.327,2.003,0.001,1.243,0.504
"grattol, bpw_style","freedecor, masura",0.032,0.009,0.002,0.067,7.264,0.002,1.062,0.891
"grattol, freedecor","bpw_style, masura",0.013,0.021,0.002,0.168,8.111,0.002,1.177,0.888
"grattol, masura","freedecor, bpw_style",0.020,0.036,0.002,0.107,2.976,0.001,1.079,0.678
"freedecor, bpw_style","grattol, masura",0.036,0.020,0.002,0.061,2.976,0.001,1.043,0.689
"bpw_style, masura","grattol, freedecor",0.021,0.013,0.002,0.105,8.111,0.002,1.103,0.895
"freedecor, masura","grattol, bpw_style",0.009,0.032,0.002,0.234,7.264,0.002,1.264,0.870
grattol,"freedecor, bpw_style, masura",0.163,0.007,0.002,0.013,2.003,0.001,1.007,0.598
bpw_style,"grattol, freedecor, masura",0.113,0.003,0.002,0.019,6.779,0.002,1.017,0.961
freedecor,"grattol, bpw_style, masura",0.051,0.006,0.002,0.043,6.770,0.002,1.038,0.898
masura,"grattol, bpw_style, freedecor",0.095,0.010,0.002,0.023,2.392,0.001,1.014,0.643
"grattol, bpw_style, freedecor",milv,0.010,0.054,0.002,0.227,4.192,0.002,1.223,0.769
"grattol, bpw_style, milv",freedecor,0.005,0.051,0.002,0.462,9.134,0.002,1.766,0.895
"grattol, freedecor, milv",bpw_style,0.003,0.113,0.002,0.817,7.231,0.002,4.839,0.864
"freedecor, bpw_style, milv",grattol,0.009,0.163,0.002,0.249,1.525,0.001,1.114,0.347
"grattol, bpw_style","freedecor, milv",0.032,0.011,0.002,0.067,6.025,0.002,1.060,0.862
"grattol, freedecor","bpw_style, milv",0.013,0.018,0.002,0.168,9.242,0.002,1.180,0.904
"grattol, milv","freedecor, bpw_style",0.011,0.036,0.002,0.194,5.421,0.002,1.197,0.825
"freedecor, bpw_style","grattol, milv",0.036,0.011,0.002,0.061,5.421,0.002,1.053,0.846
"bpw_style, milv","grattol, freedecor",0.018,0.013,0.002,0.120,9.242,0.002,1.121,0.908
"freedecor, milv","grattol, bpw_style",0.011,0.032,0.002,0.194,6.025,0.002,1.201,0.843
grattol,"freedecor, bpw_style, milv",0.163,0.009,0.002,0.013,1.525,0.001,1.005,0.411
bpw_style,"grattol, freedecor, milv",0.113,0.003,0.002,0.019,7.231,0.002,1.017,0.971
freedecor,"grattol, bpw_style, milv",0.051,0.005,0.002,0.043,9.134,0.002,1.040,0.938
milv,"grattol, bpw_style, freedecor",0.054,0.010,0.002,0.040,4.192,0.002,1.032,0.805
"runail, bpw_style, grattol",freedecor,0.020,0.051,0.006,0.324,6.407,0.005,1.405,0.861
"runail, grattol, freedecor",bpw_style,0.008,0.113,0.006,0.765,6.771,0.005,3.770,0.859
"runail, bpw_style, freedecor",grattol,0.019,0.163,0.006,0.336,2.058,0.003,1.260,0.524
"grattol, bpw_style, freedecor",runail,0.010,0.330,0.006,0.662,2.004,0.003,1.981,0.506
"runail, grattol","freedecor, bpw_style",0.069,0.036,0.006,0.092,2.555,0.004,1.061,0.654
"runail, bpw_style","grattol, freedecor",0.061,0.013,0.006,0.105,8.087,0.006,1.103,0.933
"runail, freedecor","grattol, bpw_style",0.026,0.032,0.006,0.244,7.548,0.006,1.279,0.891
"grattol, bpw_style","runail, freedecor",0.032,0.026,0.006,0.197,7.548,0.006,1.212,0.896
"grattol, freedecor","runail, bpw_style",0.013,0.061,0.006,0.490,8.087,0.006,1.841,0.888
"freedecor, bpw_style","runail, grattol",0.036,0.069,0.006,0.177,2.555,0.004,1.131,0.631
runail,"grattol, bpw_style, freedecor",0.330,0.010,0.006,0.019,2.004,0.003,1.010,0.748
grattol,"runail, bpw_style, freedecor",0.163,0.019,0.006,0.039,2.058,0.003,1.021,0.614
bpw_style,"runail, grattol, freedecor",0.113,0.008,0.006,0.056,6.771,0.005,1.051,0.961
freedecor,"runail, bpw_style, grattol",0.051,0.020,0.006,0.125,6.407,0.005,1.121,0.889
"freedecor, ingarden, bpw_style",irisk,0.008,0.260,0.005,0.556,2.134,0.002,1.664,0.536
"freedecor, ingarden, irisk",bpw_style,0.006,0.113,0.005,0.729,6.456,0.004,3.275,0.851
"freedecor, bpw_style, irisk",ingarden,0.015,0.102,0.005,0.303,2.974,0.003,1.288,0.674
"ingarden, bpw_style, irisk",freedecor,0.014,0.051,0.005,0.335,6.628,0.004,1.429,0.861
"freedecor, ingarden","bpw_style, irisk",0.011,0.047,0.005,0.409,8.649,0.004,1.611,0.895
"freedecor, bpw_style","ingarden, irisk",0.036,0.043,0.005,0.130,3.005,0.003,1.100,0.692
"freedecor, irisk","ingarden, bpw_style",0.021,0.025,0.005,0.225,8.873,0.004,1.258,0.906
"ingarden, bpw_style","freedecor, irisk",0.025,0.021,0.005,0.184,8.873,0.004,1.199,0.910
"ingarden, irisk","freedecor, bpw_style",0.043,0.036,0.005,0.108,3.005,0.003,1.081,0.697
"bpw_style, irisk","freedecor, ingarden",0.047,0.011,0.005,0.099,8.649,0.004,1.097,0.928
freedecor,"ingarden, bpw_style, irisk",0.051,0.014,0.005,0.092,6.628,0.004,1.086,0.894
ingarden,"freedecor, bpw_style, irisk",0.102,0.015,0.005,0.046,2.974,0.003,1.032,0.739
bpw_style,"freedecor, ingarden, irisk",0.113,0.006,0.005,0.041,6.456,0.004,1.036,0.953
irisk,"freedecor, ingarden, bpw_style",0.260,0.008,0.005,0.018,2.134,0.002,1.010,0.718
"freedecor, ingarden, bpw_style",masura,0.008,0.095,0.002,0.270,2.846,0.001,1.240,0.654
"freedecor, ingarden, masura",bpw_style,0.003,0.113,0.002,0.761,6.740,0.002,3.715,0.854
"freedecor, bpw_style, masura",ingarden,0.007,0.102,0.002,0.340,3.341,0.002,1.361,0.705
"ingarden, bpw_style, masura",freedecor,0.006,0.051,0.002,0.370,7.302,0.002,1.506,0.868
"freedecor, ingarden","bpw_style, masura",0.011,0.021,0.002,0.198,9.592,0.002,1.222,0.906
"freedecor, bpw_style","ingarden, masura",0.036,0.018,0.002,0.063,3.590,0.002,1.049,0.748
"freedecor, masura","ingarden, bpw_style",0.009,0.025,0.002,0.244,9.609,0.002,1.289,0.904
"ingarden, bpw_style","freedecor, masura",0.025,0.009,0.002,0.089,9.609,0.002,1.088,0.919
"ingarden, masura","freedecor, bpw_style",0.018,0.036,0.002,0.129,3.590,0.002,1.107,0.734
"bpw_style, masura","freedecor, ingarden",0.021,0.011,0.002,0.109,9.592,0.002,1.110,0.915
freedecor,"ingarden, bpw_style, masura",0.051,0.006,0.002,0.045,7.302,0.002,1.040,0.909
ingarden,"freedecor, bpw_style, masura",0.102,0.007,0.002,0.022,3.341,0.002,1.016,0.780
bpw_style,"freedecor, ingarden, masura",0.113,0.003,0.002,0.020,6.740,0.002,1.017,0.960
masura,"freedecor, ingarden, bpw_style",0.095,0.008,0.002,0.024,2.846,0.001,1.016,0.717
"freedecor, ingarden, bpw_style",milv,0.008,0.054,0.002,0.275,5.084,0.002,1.305,0.810
"freedecor, ingarden, milv",bpw_style,0.003,0.113,0.002,0.800,7.083,0.002,4.435,0.861
"freedecor, bpw_style, milv",ingarden,0.009,0.102,0.002,0.264,2.594,0.001,1.220,0.620
"ingarden, bpw_style, milv",freedecor,0.004,0.051,0.002,0.520,10.275,0.002,1.978,0.907
"freedecor, ingarden","bpw_style, milv",0.011,0.018,0.002,0.202,11.143,0.002,1.231,0.921
"freedecor, bpw_style","ingarden, milv",0.036,0.011,0.002,0.064,5.990,0.002,1.057,0.864
"freedecor, milv","ingarden, bpw_style",0.011,0.025,0.002,0.206,8.126,0.002,1.228,0.887
"ingarden, bpw_style","freedecor, milv",0.025,0.011,0.002,0.091,8.126,0.002,1.088,0.900
"ingarden, milv","freedecor, bpw_style",0.011,0.036,0.002,0.215,5.990,0.002,1.228,0.842
"bpw_style, milv","freedecor, ingarden",0.018,0.011,0.002,0.127,11.143,0.002,1.133,0.927
freedecor,"ingarden, bpw_style, milv",0.051,0.004,0.002,0.046,10.275,0.002,1.043,0.951
ingarden,"freedecor, bpw_style, milv",0.102,0.009,0.002,0.023,2.594,0.001,1.014,0.684
bpw_style,"freedecor, ingarden, milv",0.113,0.003,0.002,0.020,7.083,0.002,1.018,0.968
milv,"freedecor, ingarden, bpw_style",0.054,0.008,0.002,0.043,5.084,0.002,1.036,0.849
"runail, ingarden, bpw_style",freedecor,0.017,0.051,0.006,0.362,7.148,0.005,1.488,0.875
"runail, ingarden, freedecor",bpw_style,0.008,0.113,0.006,0.749,6.629,0.005,3.529,0.856
"runail, bpw_style, freedecor",ingarden,0.019,0.102,0.006,0.329,3.230,0.004,1.338,0.704
"freedecor, ingarden, bpw_style",runail,0.008,0.330,0.006,0.741,2.242,0.003,2.583,0.559
"runail, ingarden","freedecor, bpw_style",0.056,0.036,0.006,0.112,3.112,0.004,1.085,0.719
"runail, bpw_style","freedecor, ingarden",0.061,0.011,0.006,0.103,8.996,0.006,1.102,0.946
"runail, freedecor","ingarden, bpw_style",0.026,0.025,0.006,0.239,9.392,0.006,1.280,0.917
"ingarden, bpw_style","runail, freedecor",0.025,0.026,0.006,0.245,9.392,0.006,1.290,0.917
"freedecor, ingarden","runail, bpw_style",0.011,0.061,0.006,0.545,8.996,0.006,2.064,0.899
"freedecor, bpw_style","runail, ingarden",0.036,0.056,0.006,0.173,3.112,0.004,1.142,0.704
runail,"freedecor, ingarden, bpw_style",0.330,0.008,0.006,0.019,2.242,0.003,1.011,0.827
ingarden,"runail, bpw_style, freedecor",0.102,0.019,0.006,0.061,3.230,0.004,1.045,0.769
bpw_style,"runail, ingarden, freedecor",0.113,0.008,0.006,0.055,6.629,0.005,1.049,0.957
freedecor,"runail, ingarden, bpw_style",0.051,0.017,0.006,0.123,7.148,0.005,1.120,0.906
"freedecor, bpw_style, irisk",masura,0.015,0.095,0.004,0.228,2.401,0.002,1.172,0.593
"freedecor, bpw_style, masura",irisk,0.007,0.260,0.004,0.527,2.023,0.002,1.563,0.509
"freedecor, irisk, masura",bpw_style,0.005,0.113,0.004,0.705,6.245,0.003,3.011,0.844
"bpw_style, irisk, masura",freedecor,0.011,0.051,0.004,0.328,6.477,0.003,1.412,0.855
"freedecor, bpw_style","irisk, masura",0.036,0.036,0.004,0.098,2.746,0.002,1.069,0.659
"freedecor, irisk","bpw_style, masura",0.021,0.021,0.004,0.170,8.194,0.003,1.179,0.897
"freedecor, masura","bpw_style, irisk",0.009,0.047,0.004,0.378,8.002,0.003,1.532,0.883
"bpw_style, irisk","freedecor, masura",0.047,0.009,0.004,0.074,8.002,0.003,1.070,0.918
"bpw_style, masura","freedecor, irisk",0.021,0.021,0.004,0.170,8.194,0.003,1.179,0.897
"irisk, masura","freedecor, bpw_style",0.036,0.036,0.004,0.099,2.746,0.002,1.069,0.659
freedecor,"bpw_style, irisk, masura",0.051,0.011,0.004,0.069,6.477,0.003,1.063,0.891
bpw_style,"freedecor, irisk, masura",0.113,0.005,0.004,0.031,6.245,0.003,1.027,0.947
irisk,"freedecor, bpw_style, masura",0.260,0.007,0.004,0.013,2.023,0.002,1.007,0.684
masura,"freedecor, bpw_style, irisk",0.095,0.015,0.004,0.037,2.401,0.002,1.022,0.645
"freedecor, bpw_style, milv",irisk,0.009,0.260,0.004,0.472,1.813,0.002,1.401,0.452
"freedecor, bpw_style, irisk",milv,0.015,0.054,0.004,0.268,4.952,0.003,1.292,0.811
"freedecor, milv, irisk",bpw_style,0.005,0.113,0.004,0.816,7.223,0.004,4.815,0.866
"bpw_style, milv, irisk",freedecor,0.009,0.051,0.004,0.479,9.472,0.004,1.824,0.902
"freedecor, bpw_style","milv, irisk",0.036,0.022,0.004,0.115,5.196,0.003,1.105,0.838
"freedecor, milv","bpw_style, irisk",0.011,0.047,0.004,0.369,7.813,0.004,1.510,0.882
"freedecor, irisk","bpw_style, milv",0.021,0.018,0.004,0.200,10.991,0.004,1.227,0.928
"bpw_style, milv","freedecor, irisk",0.018,0.021,0.004,0.227,10.991,0.004,1.268,0.926
"bpw_style, irisk","freedecor, milv",0.047,0.011,0.004,0.087,7.813,0.004,1.084,0.915
"milv, irisk","freedecor, bpw_style",0.022,0.036,0.004,0.186,5.196,0.003,1.185,0.826
freedecor,"bpw_style, milv, irisk",0.051,0.009,0.004,0.082,9.472,0.004,1.079,0.942
bpw_style,"freedecor, milv, irisk",0.113,0.005,0.004,0.037,7.223,0.004,1.033,0.971
milv,"freedecor, bpw_style, irisk",0.054,0.015,0.004,0.076,4.952,0.003,1.066,0.844
irisk,"freedecor, bpw_style, milv",0.260,0.009,0.004,0.016,1.813,0.002,1.007,0.606
"runail, bpw_style, freedecor",irisk,0.019,0.260,0.011,0.559,2.146,0.006,1.676,0.544
"runail, bpw_style, irisk",freedecor,0.033,0.051,0.011,0.324,6.407,0.009,1.405,0.872
"runail, freedecor, irisk",bpw_style,0.014,0.113,0.011,0.751,6.648,0.009,3.559,0.862
"freedecor, bpw_style, irisk",runail,0.015,0.330,0.011,0.686,2.076,0.005,2.132,0.526
"runail, bpw_style","freedecor, irisk",0.061,0.021,0.011,0.174,8.434,0.009,1.186,0.938
"runail, freedecor","bpw_style, irisk",0.026,0.047,0.011,0.405,8.583,0.009,1.602,0.907
"runail, irisk","freedecor, bpw_style",0.139,0.036,0.011,0.076,2.114,0.006,1.043,0.612
"freedecor, bpw_style","runail, irisk",0.036,0.139,0.011,0.295,2.114,0.006,1.220,0.547
"bpw_style, irisk","runail, freedecor",0.047,0.026,0.011,0.224,8.583,0.009,1.255,0.927
"freedecor, irisk","runail, bpw_style",0.021,0.061,0.011,0.511,8.434,0.009,1.920,0.900
runail,"freedecor, bpw_style, irisk",0.330,0.015,0.011,0.032,2.076,0.005,1.017,0.774
bpw_style,"runail, freedecor, irisk",0.113,0.014,0.011,0.094,6.648,0.009,1.088,0.958
freedecor,"runail, bpw_style, irisk",0.051,0.033,0.011,0.209,6.407,0.009,1.223,0.889
irisk,"runail, bpw_style, freedecor",0.260,0.019,0.011,0.041,2.146,0.006,1.023,0.722
"freedecor, severina, bpw_style",irisk,0.003,0.260,0.002,0.679,2.610,0.001,2.308,0.619
"freedecor, bpw_style, irisk",severina,0.015,0.057,0.002,0.153,2.677,0.001,1.113,0.636
"freedecor, severina, irisk",bpw_style,0.003,0.113,0.002,0.697,6.175,0.002,2.931,0.841
"severina, bpw_style, irisk",freedecor,0.006,0.051,0.002,0.368,7.272,0.002,1.502,0.868
"freedecor, bpw_style","severina, irisk",0.036,0.029,0.002,0.066,2.287,0.001,1.040,0.584
"freedecor, severina","bpw_style, irisk",0.005,0.047,0.002,0.473,10.018,0.002,1.809,0.905
"freedecor, irisk","severina, bpw_style",0.021,0.010,0.002,0.114,11.336,0.002,1.117,0.931
"severina, bpw_style","freedecor, irisk",0.010,0.021,0.002,0.235,11.336,0.002,1.279,0.921
"bpw_style, irisk","freedecor, severina",0.047,0.005,0.002,0.050,10.018,0.002,1.047,0.945
"severina, irisk","freedecor, bpw_style",0.029,0.036,0.002,0.082,2.287,0.001,1.050,0.579
freedecor,"severina, bpw_style, irisk",0.051,0.006,0.002,0.046,7.272,0.002,1.042,0.908
bpw_style,"freedecor, severina, irisk",0.113,0.003,0.002,0.021,6.175,0.002,1.018,0.945
severina,"freedecor, bpw_style, irisk",0.057,0.015,0.002,0.041,2.677,0.001,1.027,0.664
"freedecor, uno, bpw_style",irisk,0.005,0.260,0.002,0.505,1.939,0.001,1.494,0.487
"freedecor, uno, irisk",bpw_style,0.003,0.113,0.002,0.757,6.704,0.002,3.653,0.853
"freedecor, bpw_style, irisk",uno,0.015,0.075,0.002,0.153,2.036,0.001,1.092,0.517
"uno, bpw_style, irisk",freedecor,0.008,0.051,0.002,0.314,6.197,0.002,1.383,0.845
"freedecor, uno","bpw_style, irisk",0.006,0.047,0.002,0.373,7.902,0.002,1.520,0.879
"freedecor, bpw_style","uno, irisk",0.036,0.027,0.002,0.066,2.426,0.001,1.041,0.610
"freedecor, irisk","uno, bpw_style",0.021,0.014,0.002,0.114,7.858,0.002,1.112,0.891
"uno, bpw_style","freedecor, irisk",0.014,0.021,0.002,0.163,7.858,0.002,1.169,0.886
"uno, irisk","freedecor, bpw_style",0.027,0.036,0.002,0.087,2.426,0.001,1.056,0.604
"bpw_style, irisk","freedecor, uno",0.047,0.006,0.002,0.050,7.902,0.002,1.046,0.917
freedecor,"uno, bpw_style, irisk",0.051,0.008,0.002,0.046,6.197,0.002,1.041,0.883
uno,"freedecor, bpw_style, irisk",0.075,0.015,0.002,0.031,2.036,0.001,1.016,0.550
bpw_style,"freedecor, uno, irisk",0.113,0.003,0.002,0.021,6.704,0.002,1.018,0.959
"jessnail, runail, bpw_style",freedecor,0.006,0.051,0.002,0.362,7.144,0.002,1.487,0.865
"jessnail, runail, freedecor",bpw_style,0.003,0.113,0.002,0.783,6.936,0.002,4.094,0.858
"jessnail, freedecor, bpw_style",runail,0.003,0.330,0.002,0.825,2.495,0.001,3.817,0.601
"runail, bpw_style, freedecor",jessnail,0.019,0.048,0.002,0.110,2.316,0.001,1.070,0.579
"jessnail, runail","freedecor, bpw_style",0.023,0.036,0.002,0.092,2.559,0.001,1.062,0.623
"jessnail, bpw_style","runail, freedecor",0.008,0.026,0.002,0.275,10.547,0.002,1.343,0.912
"jessnail, freedecor","runail, bpw_style",0.003,0.061,0.002,0.644,10.632,0.002,2.638,0.909
"runail, bpw_style","jessnail, freedecor",0.061,0.003,0.002,0.034,10.632,0.002,1.032,0.964
"runail, freedecor","jessnail, bpw_style",0.026,0.008,0.002,0.080,10.547,0.002,1.079,0.929
"freedecor, bpw_style","jessnail, runail",0.036,0.023,0.002,0.058,2.559,0.001,1.038,0.632
jessnail,"runail, bpw_style, freedecor",0.048,0.019,0.002,0.044,2.316,0.001,1.026,0.597
bpw_style,"jessnail, runail, freedecor",0.113,0.003,0.002,0.018,6.936,0.002,1.016,0.965
freedecor,"jessnail, runail, bpw_style",0.051,0.006,0.002,0.041,7.144,0.002,1.037,0.906
"runail, bpw_style, freedecor",masura,0.019,0.095,0.004,0.235,2.475,0.003,1.183,0.608
"runail, bpw_style, masura",freedecor,0.014,0.051,0.004,0.328,6.478,0.004,1.413,0.857
"runail, freedecor, masura",bpw_style,0.006,0.113,0.004,0.741,6.559,0.004,3.422,0.853
"freedecor, bpw_style, masura",runail,0.007,0.330,0.004,0.667,2.018,0.002,2.009,0.508
"runail, bpw_style","freedecor, masura",0.061,0.009,0.004,0.073,7.901,0.004,1.069,0.930
"runail, freedecor","bpw_style, masura",0.026,0.021,0.004,0.170,8.235,0.004,1.180,0.902
"runail, masura","freedecor, bpw_style",0.049,0.036,0.004,0.090,2.514,0.003,1.060,0.633
"freedecor, bpw_style","runail, masura",0.036,0.049,0.004,0.124,2.514,0.003,1.085,0.625
"bpw_style, masura","runail, freedecor",0.021,0.026,0.004,0.215,8.235,0.004,1.240,0.897
"freedecor, masura","runail, bpw_style",0.009,0.061,0.004,0.478,7.901,0.004,1.801,0.882
runail,"freedecor, bpw_style, masura",0.330,0.007,0.004,0.013,2.018,0.002,1.007,0.753
bpw_style,"runail, freedecor, masura",0.113,0.006,0.004,0.039,6.559,0.004,1.035,0.955
freedecor,"runail, bpw_style, masura",0.051,0.014,0.004,0.088,6.478,0.004,1.081,0.891
masura,"runail, bpw_style, freedecor",0.095,0.019,0.004,0.047,2.475,0.003,1.029,0.658
"runail, bpw_style, freedecor",milv,0.019,0.054,0.005,0.242,4.468,0.004,1.248,0.791
"runail, bpw_style, milv",freedecor,0.010,0.051,0.005,0.454,8.965,0.004,1.738,0.898
"runail, freedecor, milv",bpw_style,0.006,0.113,0.005,0.798,7.070,0.004,4.401,0.863
"freedecor, bpw_style, milv",runail,0.009,0.330,0.005,0.523,1.582,0.002,1.403,0.371
"runail, bpw_style","freedecor, milv",0.061,0.011,0.005,0.076,6.750,0.004,1.070,0.907
"runail, freedecor","bpw_style, milv",0.026,0.018,0.005,0.175,9.664,0.004,1.191,0.921
"runail, milv","freedecor, bpw_style",0.027,0.036,0.005,0.172,4.794,0.004,1.164,0.813
"freedecor, bpw_style","runail, milv",0.036,0.027,0.005,0.127,4.794,0.004,1.116,0.821
"bpw_style, milv","runail, freedecor",0.018,0.026,0.005,0.252,9.664,0.004,1.302,0.913
"freedecor, milv","runail, bpw_style",0.011,0.061,0.005,0.409,6.750,0.004,1.589,0.861
runail,"freedecor, bpw_style, milv",0.330,0.009,0.005,0.014,1.582,0.002,1.005,0.550
bpw_style,"runail, freedecor, milv",0.113,0.006,0.005,0.040,7.070,0.004,1.036,0.968
freedecor,"runail, bpw_style, milv",0.051,0.010,0.005,0.090,8.965,0.004,1.088,0.936
milv,"runail, bpw_style, freedecor",0.054,0.019,0.005,0.084,4.468,0.004,1.072,0.821
"runail, bpw_style, severina",freedecor,0.007,0.051,0.002,0.342,6.756,0.002,1.443,0.858
"runail, severina, freedecor",bpw_style,0.004,0.113,0.002,0.671,5.940,0.002,2.695,0.835
"runail, bpw_style, freedecor",severina,0.019,0.057,0.002,0.124,2.181,0.001,1.077,0.552
"freedecor, bpw_style, severina",runail,0.003,0.330,0.002,0.679,2.056,0.001,2.089,0.515
"runail, severina","freedecor, bpw_style",0.034,0.036,0.002,0.069,1.911,0.001,1.035,0.494
"runail, bpw_style","freedecor, severina",0.061,0.005,0.002,0.039,7.815,0.002,1.035,0.928
"runail, freedecor","bpw_style, severina",0.026,0.010,0.002,0.090,8.999,0.002,1.088,0.913
"bpw_style, severina","runail, freedecor",0.010,0.026,0.002,0.235,8.999,0.002,1.272,0.898
"freedecor, severina","runail, bpw_style",0.005,0.061,0.002,0.473,7.815,0.002,1.783,0.876
